1,,1000,DHY 364-5MB 1104/038,BO CỔ CO20//3+E30,CHUANBI,,,-,1Y068,7,"0,0",-,
2,,1000,DHY 364-5MB 1104/038,BO CỔ CO20//3+E30,DHSB,,,-,1Y068,7,"0,0",-,
3,,1000,DHY 364-5MB 1104/038,BO CỔ CO20//3+E30,DECA,,,-,1Y068,7,"0,0",-,
4,,1000,DHY 364-5MB 1104/038,BO CỔ CO20//3+E30,DHTP,,,-,1Y068,7,"0,0",-,
5,,1000,DHY 364-5MB 1104/038,BO CỔ CO20//3+E30,KCS1,,,-,1Y068,7,"0,0",-,
