-,CÔNG ĐOẠN:  - 283 MẺ,,,,,,,,,,,,,,,,,,,
76,KVG 02.21 - KVG 229,KVG 421 - 5MR 2003/003,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V132,,,,2,"26,20","0,00",0,,,,
77,KVG 02.21 - KVG 229,KVG 421 - 5MR 2003/003,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V130,,,,2,"27,00","0,00",0,,,,
78,KVG 02.21 - KVG 229,KVG 421 - 5MS 0093/005,K&G,SINGLE CVC40 + E20,,,170,180,1V116,,,,9,"180,10","0,00",0,,,,
79,KVG 02.21 - KVG 229,KVG 421 - 5MS 0093/005,K&G,SINGLE CVC40 + E20,,,170,180,1V117,,,,9,"182,30","0,00",0,,,,
80,KVG 02.21 - KVG 229,KVG 421 - 5MS 0093/005,K&G,SINGLE CVC40 + E20,,,170,180,1V118,,,,9,"181,20","0,00",0,,,,
81,KVG 05.21,KVG 427 - 5MR 2003/004,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V156,,,,1,"10,90","0,00",0,,,,
82,KVG 05.21,KVG 427 - 5MR 2003/004,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V157,,,,1,"15,40","0,00",0,,,,
83,KVG 05.21,KVG 427 - 5MR 2003/004,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V159,,,,1,"10,30","0,00",0,,,,
84,KVG 05.21,KVG 427 - 5MR 2003/004,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V160,,,,1,"15,50","0,00",0,,,,
85,KVG 05.21,KVG 427 - 5MR 2003/004,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V158,,,,1,"10,30","0,00",0,,,,
86,KVG 05.21,KVG 427 - 5MR 2003/004,K&G,RIB 1X1 CVC40 + E20,,,160,230,1V161,,,,1,"15,60","0,00",0,,,,
87,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V142,,,,10,"204,90","0,00",0,,,,
88,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V140,,,,10,"193,80","0,00",0,,,,
89,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V141,,,,10,"191,40","0,00",0,,,,
90,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V149,,,,10,"207,60","0,00",0,,,,
91,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V147,,,,10,"202,30","0,00",0,,,,
92,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V148,,,,9,"181,50","0,00",0,,,,
93,KVG 05.21,KVG 427 - 5MS 0093/007,K&G,SINGLE CVC40 + E20,,,165,190,1V150,,,,9,"183,00","0,00",0,,,,
94,MAU 04.21,MAU 0370 - 5MT 91200,BAB,SINGLE CO18,-,-,200,230,1W771,,,,1,"13,60","0,00",116092,,HÀNG CÓ WASH + COMPACT.
KÉ THEO MÀU TRẮNG ĐH BAB 403.,,
95,MAU 03.21,MAU 306 - 5MT 91197,CTY THIỆN CHÍ,SINGLE CO30,,,,,1X842,,,,1,"21,30","0,00",0,,HÀNG CÓ WASH+COMPCT.
ĐHTP THAM KHẢO A. HẢI,,
96,MAU 03.21,MAU 341 - 5MT 92001,LÀM MẪU / MÂU KHÁCH,KHĂN PET 150/3,-,-,-,575,1W012,,,,1,"2,10","0,00",0,,,,
97,MAU 03.21,MAU 342 - 5MT 92002,LÀM MẪU / MÂU KHÁCH,KHĂN E-SUPER 100/3,-,-,-,405,1W013,,,,1,"2,30","0,00",0,,,,
98,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W154,,,,7,"141,90","0,00",101800,,,,
99,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W155,,,,7,"140,80","0,00",101800,,,,
100,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W156,,,,7,"142,10","0,00",101800,,,,
101,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W157,,,,7,"141,90","0,00",101800,,,,
102,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W158,,,,7,"141,00","0,00",101800,,,,
103,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W159,,,,7,"143,30","0,00",101800,,,,
104,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W160,,,,7,"141,30","0,00",101800,,,,
