26,24/02/2021 12:00:00 AM,BYMN033,,BOO 35.20,BOO 306-5MS 0680/046,BOO,SINGLE COP26 ECO,180,180,14,"282,66","0,00",14,"283,80","0,00",Nhập Mộc KH,5M,M25,,,trang,26/02/2021 5:31:00 AM
27,24/02/2021 12:00:00 AM,BYMN032,,,ONF 325-5MP 4812,ONOFF,SINGLE CO40ML-BC03+E20,,,9,"184,58","0,00",9,"185,10","0,00",Nhập Mộc KH,5M,M22,,,trang,24/02/2021 3:29:00 AM
28,24/02/2021 12:00:00 AM,BYMN031,,DHY 03.21 - POLO017-S21,DHY 363-5MP 0870/031,ĐỨC DUY,PIQUE CO20,230,250,8,"160,00","0,00",8,"162,10","0,00",Nhập Mộc KH,5M,M26,,,trang,01/03/2021 7:43:00 AM
29,23/02/2021 12:00:00 AM,BYMN030,,DHY 03.21 - POLO017-S21,DHY 363-5MB 1104/036,ĐỨC DUY,BO TAY CO20//3+E30,"36*3,2",15,12,"44,40","0,00",12,"44,40","0,00",Nhập Mộc KH,36*3.2,MỘC A.HIẾU,,,trang,01/03/2021 7:43:00 AM
30,23/02/2021 12:00:00 AM,BYMN029,,DHY 03.21 - POLO017-S21,DHY 363-5MB 1104/035,ĐỨC DUY,BO TAY CO20//3+E30,"34*3,2",15,12,"98,20","0,00",12,"97,10","0,00",Nhập Mộc KH,34*3.2,MỘC A.HIẾU,,,trang,01/03/2021 7:43:00 AM
31,23/02/2021 12:00:00 AM,BYMN028,,DHY 03.21 - POLO017-S21,DHY 363-5MB 1104/034,ĐỨC DUY,BO CỔ CO20//3+E30,"43,5*7,5",30,12,"57,60","0,00",12,"56,40","0,00",Nhập Mộc KH,43.5*7,MỘC A.HIẾU,,,trang,01/03/2021 7:43:00 AM
32,23/02/2021 12:00:00 AM,BYMN027,,DHY 03.21 - POLO017-S21,DHY 363-5MB 1104/033,ĐỨC DUY,BO CỔ CO20//3+E30,"41,5*7,5",30,12,"109,80","0,00",12,"109,90","0,00",Nhập Mộc KH,41.5*7,MỘC A.HIẾU,,,trang,01/03/2021 7:43:00 AM
33,23/02/2021 12:00:00 AM,BYMN026,,DHY 03.21 - POLO017-S21,DHY 363-5MB 1104/032,ĐỨC DUY,BO CỔ CO20//3+E30,"39,5*7,5",30,4,"18,80","0,00",4,"18,40","0,00",Nhập Mộc KH,39.5*7,MỘC A.HIẾU,,,trang,01/03/2021 7:43:00 AM
34,23/02/2021 12:00:00 AM,BYMN025,,DHY 04.21 - POLO026-S21,DHY 364-5MB 1104/042,ĐỨC DUY,BO TAY CO20//3+E30,34*3.2,15,12,"38,60","0,00",12,"37,90","0,00",Nhập Mộc KH,34*3.2,MỘC A.HIẾU,,,trang,26/02/2021 5:23:00 AM
35,23/02/2021 12:00:00 AM,BYMN024,,DHY 04.21 - POLO026-S21,DHY 364-5MB 1104/041,ĐỨC DUY,BO TAY CO20//3+E30,32*3.2,15,12,"77,00","0,00",12,"76,00","0,00",Nhập Mộc KH,32*3.2,MỘC A.HIẾU,,,trang,26/02/2021 5:23:00 AM
